Customer_ID,First_Name,Last_Name,Email,Phone,Country,State,City,Join_Date,Status,Customer_Type,Revenue,Credit_Score
1425,Meera,Patel,meera.patel1425@example.com,9929831687,India,Karnataka,Bengaluru,2024-04-26,Active,Corporate,42596.46,823
1426,Rohit,Verma,rohit.verma1426@example.com,9356939290,India,Tamil Nadu,Chennai,2021-04-01,Active,Corporate,110287.97,708
1427,Aarav,Nair,aarav.nair1427@example.com,9867177318,India,Telangana,Hyderabad,2023-04-13,Inactive,Retail,54402.45,572
1428,Arjun,Reddy,arjun.reddy1428@example.com,9074279907,India,Tamil Nadu,Chennai,2021-10-11,Inactive,Corporate,28556.91,896
1429,Kiran,Gupta,kiran.gupta1429@example.com,9016580464,India,Delhi,New Delhi,2024-01-16,Active,Retail,118366.08,491
1430,Meera,Singh,meera.singh1430@example.com,9085016579,India,Telangana,Hyderabad,2023-01-19,Active,SME,84259.78,484
1431,Vivek,Verma,vivek.verma1431@example.com,9253817933,India,Maharashtra,Pune,2022-12-24,Inactive,SME,102353.78,591
1432,Aarav,Reddy,aarav.reddy1432@example.com,9557788178,India,Delhi,New Delhi,2022-08-22,Active,Corporate,120185.68,804
1433,Sai,Verma,sai.verma1433@example.com,9711624112,India,Maharashtra,Pune,2021-08-18,Active,Corporate,23424.21,554
1434,Vivek,Sharma,vivek.sharma1434@example.com,9468275670,India,Maharashtra,Pune,2022-01-23,Active,Retail,125407.18,716
1435,Arjun,Singh,arjun.singh1435@example.com,9695579887,India,Tamil Nadu,Chennai,2022-09-15,Active,Corporate,26588.83,583
1436,Ananya,Gupta,ananya.gupta1436@example.com,9540254729,India,Karnataka,Bengaluru,2024-01-02,Active,Retail,126060.42,804
1437,Arjun,Patel,arjun.patel1437@example.com,9231059274,India,Maharashtra,Pune,2022-01-13,Active,SME,6168.67,612
1438,Kiran,Patel,kiran.patel1438@example.com,9578284106,India,Tamil Nadu,Chennai,2021-10-25,Inactive,Corporate,24251.94,828
1439,Vivek,Das,vivek.das1439@example.com,9547492975,India,Telangana,Hyderabad,2023-09-08,Inactive,Retail,102023.24,509
1440,Rahul,Sharma,rahul.sharma1440@example.com,9693751509,India,Karnataka,Bengaluru,2024-04-09,Active,Corporate,30161.64,492
1441,Vivek,Gupta,vivek.gupta1441@example.com,9186375998,India,Telangana,Hyderabad,2024-09-27,Active,Retail,107678.6,668
1442,Kiran,Nair,kiran.nair1442@example.com,9504554781,India,Karnataka,Bengaluru,2023-06-29,Active,Corporate,120749.14,597
1443,Priya,Nair,priya.nair1443@example.com,9629912347,India,Delhi,New Delhi,2022-11-18,Active,SME,113660.99,495
1444,Aarav,Nair,aarav.nair1444@example.com,9462879232,India,Tamil Nadu,Chennai,2022-08-16,Active,Retail,123597.08,604
1445,Meera,Rao,meera.rao1445@example.com,9787300244,India,Tamil Nadu,Chennai,2021-09-12,Active,Corporate,63156.36,701
1446,Neha,Verma,neha.verma1446@example.com,9014719597,India,Delhi,New Delhi,2023-06-13,Inactive,SME,103201.01,805
1447,Sai,Singh,sai.singh1447@example.com,9890429025,India,Tamil Nadu,Chennai,2021-10-05,Active,Retail,41627.88,664
1448,Arjun,Singh,arjun.singh1448@example.com,9044818321,India,Delhi,New Delhi,2021-12-09,Active,Corporate,124196.48,800
1449,Rahul,Rao,rahul.rao1449@example.com,9518952028,India,Maharashtra,Pune,2023-02-03,Active,Corporate,51706.65,533
1450,Sai,Verma,sai.verma1450@example.com,9283389888,India,Telangana,Hyderabad,2023-05-05,Active,Retail,18368.28,517
1451,Aarav,Gupta,aarav.gupta1451@example.com,9545279852,India,Maharashtra,Pune,2021-02-28,Active,Retail,34131.32,888
1452,Neha,Patel,neha.patel1452@example.com,9342321611,India,Telangana,Hyderabad,2023-09-19,Active,Retail,30256.3,466
1453,Arjun,Das,arjun.das1453@example.com,9907140140,India,Telangana,Hyderabad,2021-09-11,Inactive,Retail,88552.85,552
1454,Priya,Singh,priya.singh1454@example.com,9012495528,India,Delhi,New Delhi,2022-05-11,Active,Retail,15766.75,746
1455,Aarav,Das,aarav.das1455@example.com,9334280138,India,Tamil Nadu,Chennai,2023-01-21,Active,Retail,66510.21,504
1456,Priya,Singh,priya.singh1456@example.com,9663836151,India,Tamil Nadu,Chennai,2021-08-14,Active,Corporate,114578.78,810
1457,Rahul,Das,rahul.das1457@example.com,9015716479,India,Maharashtra,Pune,2023-06-29,Active,Corporate,44297.81,887
1458,Rohit,Verma,rohit.verma1458@example.com,9175207167,India,Delhi,New Delhi,2024-09-10,Active,Retail,22361.77,655
1459,Neha,Joshi,neha.joshi1459@example.com,9121535396,India,Telangana,Hyderabad,2022-04-22,Inactive,SME,75367.41,841
1460,Neha,Joshi,neha.joshi1460@example.com,9946579678,India,Maharashtra,Pune,2021-10-29,Active,Retail,19206.32,700
1461,Sneha,Verma,sneha.verma1461@example.com,9201017026,India,Delhi,New Delhi,2024-10-23,Active,Corporate,93673.05,499
1462,Sai,Das,sai.das1462@example.com,9773477848,India,Maharashtra,Pune,2024-01-13,Active,Retail,148616.02,900
1463,Sai,Nair,sai.nair1463@example.com,9756770028,India,Maharashtra,Pune,2021-12-03,Active,Retail,47556.49,649
1464,Sneha,Reddy,sneha.reddy1464@example.com,9978897782,India,Delhi,New Delhi,2021-04-25,Active,Corporate,89065.72,643
1465,Meera,Singh,meera.singh1465@example.com,9450090255,India,Delhi,New Delhi,2021-02-25,Active,SME,51847.22,499
1466,Rohit,Singh,rohit.singh1466@example.com,9565033349,India,Telangana,Hyderabad,2021-05-15,Inactive,Retail,51301.54,460
1467,Vivek,Singh,vivek.singh1467@example.com,9076986407,India,Delhi,New Delhi,2021-02-15,Inactive,Corporate,85982.68,615
1468,Meera,Reddy,meera.reddy1468@example.com,9713578529,India,Maharashtra,Pune,2023-01-15,Inactive,Retail,75045.81,883
1469,Sai,Das,sai.das1469@example.com,9344049639,India,Telangana,Hyderabad,2024-03-30,Active,Corporate,41731.37,740
1470,Vivek,Gupta,vivek.gupta1470@example.com,9635148468,India,Maharashtra,Pune,2022-02-14,Active,Corporate,94119.62,682
1471,Arjun,Das,arjun.das1471@example.com,9208297374,India,Delhi,New Delhi,2024-06-12,Inactive,Corporate,140260.75,822
1472,Arjun,Sharma,arjun.sharma1472@example.com,9835723246,India,Tamil Nadu,Chennai,2022-10-15,Inactive,Retail,95455.2,883
1473,Rohit,Rao,rohit.rao1473@example.com,9424936312,India,Karnataka,Bengaluru,2021-02-26,Active,Corporate,70159.8,736
1474,Rohit,Nair,rohit.nair1474@example.com,9032420448,India,Karnataka,Bengaluru,2024-08-12,Inactive,SME,73390.45,460
1475,Aarav,Reddy,aarav.reddy1475@example.com,9594165162,India,Karnataka,Bengaluru,2021-08-18,Active,SME,140007.38,717
1476,Arjun,Joshi,arjun.joshi1476@example.com,9847139155,India,Delhi,New Delhi,2023-03-10,Inactive,SME,36154.77,666
1477,Ananya,Patel,ananya.patel1477@example.com,9123476490,India,Tamil Nadu,Chennai,2023-12-29,Active,Retail,48157.0,666
1478,Sneha,Verma,sneha.verma1478@example.com,9425754090,India,Telangana,Hyderabad,2024-10-07,Active,SME,58318.84,777
1479,Neha,Singh,neha.singh1479@example.com,9183760644,India,Telangana,Hyderabad,2022-04-28,Active,Retail,137467.73,773
1480,Kiran,Nair,kiran.nair1480@example.com,9041776561,India,Karnataka,Bengaluru,2022-06-19,Active,Corporate,63709.71,823
1481,Vivek,Singh,vivek.singh1481@example.com,9700272063,India,Maharashtra,Pune,2022-10-05,Active,Retail,24515.54,714
1482,Neha,Patel,neha.patel1482@example.com,9965772429,India,Maharashtra,Pune,2022-08-01,Active,Corporate,55772.33,651
1483,Rohit,Joshi,rohit.joshi1483@example.com,9300893173,India,Maharashtra,Pune,2021-12-12,Active,SME,64906.6,583
1484,Priya,Reddy,priya.reddy1484@example.com,9529108677,India,Telangana,Hyderabad,2022-04-05,Active,Retail,141961.8,866
1485,Rahul,Rao,rahul.rao1485@example.com,9762639343,India,Tamil Nadu,Chennai,2022-01-05,Active,Retail,5287.19,584
1486,Ananya,Joshi,ananya.joshi1486@example.com,9735971072,India,Maharashtra,Pune,2023-03-26,Active,SME,58140.82,666
1487,Neha,Joshi,neha.joshi1487@example.com,9411800537,India,Maharashtra,Pune,2024-05-26,Inactive,SME,106725.33,864
1488,Aarav,Sharma,aarav.sharma1488@example.com,9489646528,India,Telangana,Hyderabad,2024-04-03,Active,Retail,76058.26,623
1489,Sneha,Patel,sneha.patel1489@example.com,9158624150,India,Karnataka,Bengaluru,2023-10-20,Inactive,Corporate,112425.68,670
1490,Rahul,Rao,rahul.rao1490@example.com,9948562572,India,Delhi,New Delhi,2024-09-08,Active,Corporate,8930.11,526
1491,Aarav,Verma,aarav.verma1491@example.com,9207427617,India,Telangana,Hyderabad,2023-06-24,Active,SME,84567.32,684
1492,Sneha,Reddy,sneha.reddy1492@example.com,9215134228,India,Maharashtra,Pune,2024-02-28,Inactive,SME,32647.03,452
1493,Vivek,Joshi,vivek.joshi1493@example.com,9261371504,India,Telangana,Hyderabad,2023-03-19,Active,Retail,125709.6,528
1494,Aarav,Reddy,aarav.reddy1494@example.com,9777490509,India,Tamil Nadu,Chennai,2022-10-28,Inactive,SME,136124.88,858
1495,Meera,Patel,meera.patel1495@example.com,9304501896,India,Telangana,Hyderabad,2023-03-28,Active,Retail,144792.35,893
1496,Rohit,Reddy,rohit.reddy1496@example.com,9032664214,India,Tamil Nadu,Chennai,2023-06-05,Active,Corporate,135656.41,758
1497,Priya,Singh,priya.singh1497@example.com,9158377674,India,Delhi,New Delhi,2024-05-14,Active,Corporate,121838.16,764
1498,Priya,Nair,priya.nair1498@example.com,9610857327,India,Delhi,New Delhi,2024-07-13,Active,Retail,44314.75,673
1499,Sai,Gupta,sai.gupta1499@example.com,9422438649,India,Telangana,Hyderabad,2024-02-03,Active,Retail,77498.76,711
